x,y,C10,C01,C20,invD,ux,uy,group_id
0.63351524,0.25602615,0.6,1.07,0.9,1.8,-0.0293963,0.26422903,65
0.63362586,0.11176973,0.6,1.07,0.9,1.8,-0.0051181475,0.08846256,65
0.63380903,0.71332735,0.6,1.07,0.9,1.8,-0.0019461691,0.8095433,65
0.6341082,0.75343275,0.6,1.07,0.9,1.8,-0.0047579086,0.84747916,65
0.6342588,0.95613104,0.6,1.07,0.9,1.8,-0.0057077506,0.97789305,65
0.63444346,0.48356056,0.6,1.07,0.9,1.8,0.010723786,0.5329887,65
0.63469326,0.15973505,0.6,1.07,0.9,1.8,-0.013895057,0.13353877,65
0.63482624,0.21848868,0.6,1.07,0.9,1.8,-0.024372002,0.205547,65
0.6348406,0.20580669,0.6,1.07,0.9,1.8,-0.022235915,0.18834262,65
0.63485545,0.5313238,0.6,1.07,0.9,1.8,0.014095398,0.5936312,65
0.6348563,0.6225056,0.6,1.07,0.9,1.8,0.006539502,0.7088232,65
0.6348576,0.29077992,0.6,1.07,0.9,1.8,-0.031385716,0.32015097,65
0.6349064,0.6324829,0.6,1.07,0.9,1.8,0.005447552,0.72075343,65
0.6349226,0.24659948,0.6,1.07,0.9,1.8,-0.028420731,0.24769305,65
0.63500667,0.61252934,0.6,1.07,0.9,1.8,0.0076215724,0.69671834,65
0.6351075,0.47161075,0.6,1.07,0.9,1.8,0.008642054,0.51826227,65
0.6351572,0.6424571,0.6,1.07,0.9,1.8,0.0043541333,0.73252326,65
0.6353581,0.60255814,0.6,1.07,0.9,1.8,0.008670501,0.6844542,65
0.6354759,0.19354703,0.6,1.07,0.9,1.8,-0.020201983,0.17183955,65
0.6356096,0.6524243,0.6,1.07,0.9,1.8,0.0032701124,0.7441418,65
0.6358782,0.7231496,0.6,1.07,0.9,1.8,-0.0029070263,0.8199438,65
0.63591194,0.5925961,0.6,1.07,0.9,1.8,0.00968733,0.6720656,65
0.63626534,0.6623801,0.6,1.07,0.9,1.8,0.0022023492,0.75561595,65
0.63638777,0.23826937,0.6,1.07,0.9,1.8,-0.02747058,0.2333937,65
0.6366701,0.58264756,0.6,1.07,0.9,1.8,0.010604129,0.659595,65
0.63672674,0.5217171,0.6,1.07,0.9,1.8,0.013803681,0.580289,65
0.6368462,0.7625268,0.6,1.07,0.9,1.8,-0.0055762483,0.8564178,65
0.6371267,0.67232025,0.6,1.07,0.9,1.8,0.0011514089,0.766949,65
0.63763547,0.572717,0.6,1.07,0.9,1.8,0.011560974,0.6467444,65
0.6381535,0.7329158,0.6,1.07,0.9,1.8,-0.0038340762,0.83017766,65
0.63819695,0.68224007,0.6,1.07,0.9,1.8,0.00012002756,0.77814114,65
0.638553,0.23048598,0.6,1.07,0.9,1.8,-0.026652109,0.22245252,65
0.6388117,0.5628092,0.6,1.07,0.9,1.8,0.012270734,0.6336419,65
0.6389329,0.51195085,0.6,1.07,0.9,1.8,0.013195436,0.5662867,65
0.63918185,0.9104768,0.6,1.07,0.9,1.8,-0.009525585,0.95455426,65
0.6393978,0.77148384,0.6,1.07,0.9,1.8,-0.0063312417,0.86500347,65
0.63944554,0.010020413,0.6,1.07,0.9,1.8,0.00093163684,0.0074506723,65
0.6394803,0.69213456,0.6,1.07,0.9,1.8,-0.00088785,0.78919005,65
0.6398144,0.7889569,0.6,1.07,0.9,1.8,-0.0072957096,0.8791174,65
0.64,0.0,0.6,1.07,0.9,1.8,1.3746535e-38,2.5675423000000003e-38,65
0.64,1.0,0.6,1.07,0.9,1.8,-1.0168196e-38,1.0,65
0.64020336,0.55292934,0.6,1.07,0.9,1.8,0.012842812,0.6202128,65
0.64020675,0.9889649,0.6,1.07,0.9,1.8,-0.001747836,0.994617,65
0.6403577,0.03999099,0.6,1.07,0.9,1.8,0.0014708041,0.030630266,65
0.64064026,0.74254435,0.6,1.07,0.9,1.8,-0.0047283056,0.84016085,65
0.640903,0.7803869,0.6,1.07,0.9,1.8,-0.0069341105,0.87290674,65
0.6409158,0.9770606,0.6,1.07,0.9,1.8,-0.0033740813,0.988788,65
0.6409816,0.7019983,0.6,1.07,0.9,1.8,-0.0018705274,0.8000944,65
0.6410789,0.29858753,0.6,1.07,0.9,1.8,-0.03150104,0.32576174,65
0.64114654,0.2113081,0.6,1.07,0.9,1.8,-0.023835469,0.19719373,65
0.6411466,0.50216043,0.6,1.07,0.9,1.8,0.012227087,0.5521168,65
0.6416207,0.46423557,0.6,1.07,0.9,1.8,0.006455598,0.50390774,65
0.6418159,0.5430832,0.6,1.07,0.9,1.8,0.013190342,0.6063836,65
0.6419227,0.22318128,0.6,1.07,0.9,1.8,-0.025873026,0.21291026,65
0.6422408,0.28216836,0.6,1.07,0.9,1.8,-0.031650584,0.30161247,65
0.642489,0.80203295,0.6,1.07,0.9,1.8,-0.008223795,0.88980436,65
0.6427071,0.7118253,0.6,1.07,0.9,1.8,-0.0028333243,0.81086224,65
0.64308685,0.4921653,0.6,1.07,0.9,1.8,0.010939201,0.5378576,65
0.6431149,0.95331794,0.6,1.07,0.9,1.8,-0.0060932413,0.97718734,65
0.6432086,0.26955682,0.6,1.07,0.9,1.8,-0.031172896,0.2819479,65
0.64333576,0.7520721,0.6,1.07,0.9,1.8,-0.0055852043,0.8499364,65
0.6436561,0.53327703,0.6,1.07,0.9,1.8,0.013281948,0.5922699,65
0.6438303,0.48031747,0.6,1.07,0.9,1.8,0.009094518,0.5220366,65
0.64402264,0.44251305,0.6,1.07,0.9,1.8,0.0012839193,0.47664955,65
0.6442926,0.2589186,0.6,1.07,0.9,1.8,-0.030387724,0.26506647,65
0.6446639,0.7216089,0.6,1.07,0.9,1.8,-0.0037620116,0.8215069,65
0.6454291,0.24949567,0.6,1.07,0.9,1.8,-0.029607669,0.25015044,65
0.64573157,0.52351797,0.6,1.07,0.9,1.8,0.013021923,0.57800955,65
0.64607924,0.39994958,0.6,1.07,0.9,1.8,-0.01024958,0.42968524,65
0.64614844,0.7614778,0.6,1.07,0.9,1.8,-0.0063948776,0.8594461,65
0.64643127,0.30624816,0.6,1.07,0.9,1.8,-0.03128803,0.33100855,65
0.64670175,0.24083826,0.6,1.07,0.9,1.8,-0.028644979,0.23658083,65
0.6468604,0.7313414,0.6,1.07,0.9,1.8,-0.0046544815,0.8320057,65
0.64700377,0.4560976,0.6,1.07,0.9,1.8,0.004068311,0.48942566,65
0.64761424,0.21685697,0.6,1.07,0.9,1.8,-0.02539751,0.20509605,65
0.64778286,0.23291495,0.6,1.07,0.9,1.8,-0.027795563,0.2257533,65
0.647827,0.94149625,0.6,1.07,0.9,1.8,-0.007327074,0.9717798,65
0.64791906,0.22663221,0.6,1.07,0.9,1.8,-0.026916195,0.21757863,65
0.6480517,0.51381415,0.6,1.07,0.9,1.8,0.012428574,0.5633814,65
0.648742,0.18928155,0.6,1.07,0.9,1.8,-0.020936666,0.17135048,65
0.6488079,0.02884439,0.6,1.07,0.9,1.8,0.001128805,0.022404993,65
0.6488141,0.770917,0.6,1.07,0.9,1.8,-0.0071419626,0.86869794,65
0.6488817,0.019285342,0.6,1.07,0.9,1.8,0.0010557232,0.014861414,65
0.6490605,0.43412045,0.6,1.07,0.9,1.8,-0.0014696665,0.46240124,65
0.649148,0.03851619,0.6,1.07,0.9,1.8,0.00091959164,0.03016424,65
0.6493067,0.7410141,0.6,1.07,0.9,1.8,-0.005515091,0.8423511,65
0.6496933,0.97164875,0.6,1.07,0.9,1.8,-0.0040479884,0.9865574,65
0.6498694,0.80886805,0.6,1.07,0.9,1.8,-0.00906873,0.8980047,65
0.6499968,0.8434136,0.6,1.07,0.9,1.8,-0.010392576,0.9200474,65
0.65,0.0,0.6,1.07,0.9,1.8,-1.0775188e-38,2.4812419999999996e-38,65
0.65,1.0,0.6,1.07,0.9,1.8,-9.516553999999999e-39,1.0,65
0.65000737,0.4706037,0.6,1.07,0.9,1.8,0.0066869874,0.5046085,65
0.65010625,0.048325673,0.6,1.07,0.9,1.8,0.00041138305,0.038186956,65
0.6506271,0.504175,0.6,1.07,0.9,1.8,0.011479817,0.5484935,65
0.6507075,0.9797081,0.6,1.07,0.9,1.8,-0.003031977,0.9904002,65
0.6509536,0.78090996,0.6,1.07,0.9,1.8,-0.007810318,0.8778721,65
0.65176535,0.7926824,0.6,1.07,0.9,1.8,-0.008447807,0.88735646,65
0.6520144,0.75061697,0.6,1.07,0.9,1.8,-0.0063359546,0.8525488,65
0.65202534,0.44770736,0.6,1.07,0.9,1.8,0.0015014452,0.4748264,65
0.65293753,0.87371546,0.6,1.07,0.9,1.8,-0.01121713,0.9379204,65
0.6534703,0.4946115,0.6,1.07,0.9,1.8,0.010093369,0.5334587,65
0.6536934,0.22328629,0.6,1.07,0.9,1.8,-0.026944216,0.21321413,65
0.65408546,0.42566714,0.6,1.07,0.9,1.8,-0.0043199304,0.44812223,65
0.6547998,0.27095133,0.6,1.07,0.9,1.8,-0.031966783,0.2785942,65
0.65482026,0.82873094,0.6,1.07,0.9,1.8,-0.010140324,0.91320205,65
0.6549968,0.760138,0.6,1.07,0.9,1.8,-0.00711797,0.862602,65
0.65511435,0.46160182,0.6,1.07,0.9,1.8,0.004245352,0.48872653,65
0.6554603,0.26084197,0.6,1.07,0.9,1.8,-0.03133024,0.26400143,65
0.6562477,0.25150183,0.6,1.07,0.9,1.8,-0.030644568,0.25061038,65
0.65648556,0.2424201,0.6,1.07,0.9,1.8,-0.029641366,0.23762318,65
0.6565586,0.81634945,0.6,1.07,0.9,1.8,-0.009783512,0.90620196,65
0.6565959,0.48513654,0.6,1.07,0.9,1.8,0.008456801,0.5183205,65
0.65706116,0.43913656,0.6,1.07,0.9,1.8,-0.0012388226,0.45991004,65
0.6572885,0.958579,0.6,1.07,0.9,1.8,-0.005569657,0.98086196,65
0.6579364,0.03708513,0.6,1.07,0.9,1.8,0.00039004633,0.029622257,65
0.6579447,0.83508843,0.6,1.07,0.9,1.8,-0.010530975,0.91841954,65
0.65795183,0.027980423,0.6,1.07,0.9,1.8,0.0006436608,0.022203416,65
0.65826976,0.769563,0.6,1.07,0.9,1.8,-0.007846009,0.87250805,65
0.6584032,0.018754449,0.6,1.07,0.9,1.8,0.00066869386,0.014785468,65
0.6587521,0.23232052,0.6,1.07,0.9,1.8,-0.028614346,0.22422677,65
0.65909696,0.80224454,0.6,1.07,0.9,1.8,-0.009380981,0.898018,65
0.65911895,0.009416505,0.6,1.07,0.9,1.8,0.00045603598,0.0073715225,65
0.65925926,0.41725326,0.6,1.07,0.9,1.8,-0.007265699,0.4338255,65
0.6599256,0.4527622,0.6,1.07,0.9,1.8,0.0016855326,0.4731416,65
0.66,0.0,0.6,1.07,0.9,1.8,1.3220733000000002e-38,2.8001057e-38,65
0.66,1.0,0.6,1.07,0.9,1.8,4.5445440000000006e-39,1.0,65
0.6600208,0.47576568,0.6,1.07,0.9,1.8,0.0064098006,0.50296754,65
0.66036844,0.989359,0.6,1.07,0.9,1.8,-0.0016567318,0.9951387,65
0.6618014,0.9508712,0.6,1.07,0.9,1.8,-0.0064138314,0.97768646,65
0.6618516,0.778875,0.6,1.07,0.9,1.8,-0.008550104,0.88223565,65
0.66221106,0.43057996,0.6,1.07,0.9,1.8,-0.0040881457,0.44491714,65
0.66242915,0.82416797,0.6,1.07,0.9,1.8,-0.010379186,0.91400695,65
0.6625416,0.071567185,0.6,1.07,0.9,1.8,-0.0026664985,0.05903534,65
0.66376483,0.46651778,0.6,1.07,0.9,1.8,0.004208608,0.4872298,65
0.6644056,0.34457967,0.6,1.07,0.9,1.8,-0.027322251,0.357895,65
0.6644458,0.40915683,0.6,1.07,0.9,1.8,-0.010144211,0.42000768,65
0.66479844,0.44397196,0.6,1.07,0.9,1.8,-0.0010209518,0.4574628,65
0.6652253,0.8108812,0.6,1.07,0.9,1.8,-0.01004123,0.90717286,65
0.66576356,0.78805304,0.6,1.07,0.9,1.8,-0.009124557,0.89169073,65
0.6657829,0.13328494,0.6,1.07,0.9,1.8,-0.012483075,0.115431555,65
0.66627717,0.03612326,0.6,1.07,0.9,1.8,-0.00010844086,0.029318154,65
0.66633314,0.9154375,0.6,1.07,0.9,1.8,-0.009937449,0.96208227,65
0.6668507,0.83235323,0.6,1.07,0.9,1.8,-0.0108456565,0.9210138,65
0.6669465,0.027515674,0.6,1.07,0.9,1.8,0.0001760899,0.022224508,65
0.66744816,0.9397116,0.6,1.07,0.9,1.8,-0.0075872634,0.9732596,65
0.66753566,0.4220954,0.6,1.07,0.9,1.8,-0.007020355,0.42994234,65
0.66766137,0.10250119,0.6,1.07,0.9,1.8,-0.007404213,0.087020636,65
0.66770625,0.37444958,0.6,1.07,0.9,1.8,-0.020258244,0.38367262,65
0.66785103,0.457416,0.6,1.07,0.9,1.8,0.0017548006,0.4711686,65
0.6679045,0.01856165,0.6,1.07,0.9,1.8,0.00029753853,0.014913766,65
0.66875345,0.96813416,0.6,1.07,0.9,1.8,-0.0043765293,0.9859494,65
0.66895825,0.009356584,0.6,1.07,0.9,1.8,0.00023983044,0.0074706213,65
0.6690288,0.40126622,0.6,1.07,0.9,1.8,-0.012929926,0.40726995,65
0.66931987,0.85083944,0.6,1.07,0.9,1.8,-0.011561385,0.93193805,65
0.66941285,0.84128153,0.6,1.07,0.9,1.8,-0.011246384,0.9271074,65
0.6698707,0.43529242,0.6,1.07,0.9,1.8,-0.00382763,0.44172442,65
0.67,0.0,0.6,1.07,0.9,1.8,-1.2016417000000002e-38,2.5028045e-38,65
0.67,1.0,0.6,1.07,0.9,1.8,4.777004e-39,1.0,65
0.67003065,0.79707134,0.6,1.07,0.9,1.8,-0.009782428,0.90072864,65
0.6706153,0.97796214,0.6,1.07,0.9,1.8,-0.0031432067,0.99032956,65
0.6707156,0.98883265,0.6,1.07,0.9,1.8,-0.0016801577,0.9950801,65
0.6708127,0.39224753,0.6,1.07,0.9,1.8,-0.01569404,0.39687595,65
0.67089725,0.81948984,0.6,1.07,0.9,1.8,-0.010568334,0.91574454,65
0.672268,0.16996664,0.6,1.07,0.9,1.8,-0.019938648,0.1531041,65
0.67230624,0.44848922,0.6,1.07,0.9,1.8,-0.00084995234,0.454855,65
0.6725946,0.042986877,0.6,1.07,0.9,1.8,-0.00092561776,0.035403393,65
0.6728774,0.41357714,0.6,1.07,0.9,1.8,-0.010006325,0.41514868,65
0.6741862,0.0361844,0.6,1.07,0.9,1.8,-0.0006185501,0.029741637,65
0.6746818,0.80589753,0.6,1.07,0.9,1.8,-0.010248482,0.9096599,65
0.6747865,0.9583742,0.6,1.07,0.9,1.8,-0.0054645305,0.9820793,65
0.6749798,0.20553702,0.6,1.07,0.9,1.8,-0.0261107,0.19220239,65
0.6751971,0.42672402,0.6,1.07,0.9,1.8,-0.0067134667,0.4259597,65
0.6758549,0.02780524,0.6,1.07,0.9,1.8,-0.00029968243,0.02278801,65
0.67604446,0.24408415,0.6,1.07,0.9,1.8,-0.031351134,0.2365325,65
0.6761835,0.8285484,0.6,1.07,0.9,1.8,-0.011014616,0.92391944,65
0.6767468,0.8619072,0.6,1.07,0.9,1.8,-0.012088156,0.9404121,65
0.67716175,0.4397739,0.6,1.07,0.9,1.8,-0.0035543216,0.43835995,65
0.6771707,0.047795147,0.6,1.07,0.9,1.8,-0.0016224093,0.039743982,65
0.6777718,0.29215217,0.6,1.07,0.9,1.8,-0.033998013,0.2932145,65
0.67804664,0.96525246,0.6,1.07,0.9,1.8,-0.004613148,0.9852114,65
0.67808187,0.40440056,0.6,1.07,0.9,1.8,-0.013197452,0.40024918,65
0.67852265,0.38180938,0.6,1.07,0.9,1.8,-0.01963914,0.37944072,65
0.6787947,0.8515877,0.6,1.07,0.9,1.8,-0.011856827,0.93660736,65
0.67887014,0.009587844,0.6,1.07,0.9,1.8,2.6237167e-05,0.007779841,65
0.67975074,0.8144904,0.6,1.07,0.9,1.8,-0.010604086,0.91838706,65
0.68,0.0,0.6,1.07,0.9,1.8,1.3270512e-38,2.9874159999999996e-38,65
0.68,1.0,0.6,1.07,0.9,1.8,-9.3712e-39,1.0,65
0.6801316,0.32317987,0.6,1.07,0.9,1.8,-0.032611635,0.32400724,65
0.68080074,0.41817737,0.6,1.07,0.9,1.8,-0.009670754,0.41015917,65
0.6812027,0.98851657,0.6,1.07,0.9,1.8,-0.0016455278,0.99512583,65
0.6814624,0.83941835,0.6,1.07,0.9,1.8,-0.011485682,0.93236977,65
0.68245375,0.43131682,0.6,1.07,0.9,1.8,-0.0063033053,0.42174894,65
0.6830117,0.39297977,0.6,1.07,0.9,1.8,-0.01704537,0.38425326,65
0.6845011,0.8730816,0.6,1.07,0.9,1.8,-0.012411904,0.9482687,65
0.68527627,0.8227965,0.6,1.07,0.9,1.8,-0.010873647,0.92679083,65
0.6856415,0.86336774,0.6,1.07,0.9,1.8,-0.012306735,0.94481105,65
0.68587637,0.37690374,0.6,1.07,0.9,1.8,-0.021940898,0.3673691,65
0.6865817,0.90266335,0.6,1.07,0.9,1.8,-0.011145221,0.9609285,65
0.68669325,0.40942895,0.6,1.07,0.9,1.8,-0.012768124,0.3942683,65
0.6870563,0.019942394,0.6,1.07,0.9,1.8,-0.0004858623,0.016495567,65
0.68733346,0.85409886,0.6,1.07,0.9,1.8,-0.0120366905,0.9418861,65
0.68795687,0.05308465,0.6,1.07,0.9,1.8,-0.0029414971,0.044851232,65
0.68810874,0.040376388,0.6,1.07,0.9,1.8,-0.0018052113,0.033880234,65
0.68822384,0.42317882,0.6,1.07,0.9,1.8,-0.009050924,0.40510625,65
0.68954545,0.086007394,0.6,1.07,0.9,1.8,-0.0071410895,0.07420599,65
0.69,0.0,0.6,1.07,0.9,1.8,-1.44134e-38,2.5406163e-38,65
0.69,1.0,0.6,1.07,0.9,1.8,4.3601810000000006e-39,1.0,65
0.69079375,0.96597594,0.6,1.07,0.9,1.8,-0.0042843157,0.9862128,65
0.6913025,0.8307464,0.6,1.07,0.9,1.8,-0.011002633,0.93468684,65
0.6913966,0.84559053,0.6,1.07,0.9,1.8,-0.01173794,0.94060117,65
0.69151217,0.36997133,0.6,1.07,0.9,1.8,-0.02460897,0.3559927,65
0.6920931,0.22523023,0.6,1.07,0.9,1.8,-0.030288516,0.21263266,65
0.6924125,0.34784922,0.6,1.07,0.9,1.8,-0.030233005,0.3371366,65
0.69276243,0.38493758,0.6,1.07,0.9,1.8,-0.020504115,0.3665085,65
0.6931222,0.40068343,0.6,1.07,0.9,1.8,-0.015938982,0.37841853,65
0.69368947,0.97935295,0.6,1.07,0.9,1.8,-0.0026399894,0.99162567,65
0.694082,0.85657775,0.6,1.07,0.9,1.8,-0.012132335,0.94607526,65
0.6945184,0.41544002,0.6,1.07,0.9,1.8,-0.011759481,0.388575,65
0.6947144,0.8730495,0.6,1.07,0.9,1.8,-0.012585084,0.9520423,65
0.69477475,0.883463,0.6,1.07,0.9,1.8,-0.012387302,0.9558614,65
0.6951382,0.86373156,0.6,1.07,0.9,1.8,-0.012405627,0.9490042,65
0.69558114,0.2685657,0.6,1.07,0.9,1.8,-0.034391742,0.25822803,65
0.6957845,0.3619062,0.6,1.07,0.9,1.8,-0.027342675,0.345686,65
0.69629616,0.15559259,0.6,1.07,0.9,1.8,-0.019669548,0.14020905,65
0.696958,0.022063155,0.6,1.07,0.9,1.8,-0.000997753,0.018465836,65
0.6973225,0.9590043,0.6,1.07,0.9,1.8,-0.0048995526,0.98387474,65
0.69787776,0.83824766,0.6,1.07,0.9,1.8,-0.011166544,0.9420204,65
0.6979726,0.97043407,0.6,1.07,0.9,1.8,-0.0035883314,0.9882617,65
0.6980728,0.12203634,0.6,1.07,0.9,1.8,-0.013843939,0.1079957,65
0.69903696,0.011192039,0.6,1.07,0.9,1.8,-0.0004734951,0.009307823,65
0.69936085,0.85199183,0.6,1.07,0.9,1.8,-0.011864927,0.94725156,65
0.6996336,0.37664008,0.6,1.07,0.9,1.8,-0.023753302,0.35271916,65
0.7,0.0,0.6,1.07,0.9,1.8,1.5110358e-38,3.0323003000000004e-38,65
0.7,1.0,0.6,1.07,0.9,1.8,3.7617440000000005e-39,1.0,65
0.70117146,0.39265403,0.6,1.07,0.9,1.8,-0.019163204,0.36221966,65
0.70117754,0.99063766,0.6,1.07,0.9,1.8,-0.0011571067,0.9962403,65
0.7013868,0.40820682,0.6,1.07,0.9,1.8,-0.014343932,0.37237197,65
0.70186216,0.8908342,0.6,1.07,0.9,1.8,-0.011951077,0.9605208,65
0.70311886,0.88015664,0.6,1.07,0.9,1.8,-0.012495324,0.9574644,65
0.70317125,0.98143935,0.6,1.07,0.9,1.8,-0.0022073507,0.9926545,65
0.70378697,0.36730152,0.6,1.07,0.9,1.8,-0.02696694,0.34208202,65
0.7044816,0.95399696,0.6,1.07,0.9,1.8,-0.0052209375,0.98242474,65
0.7045551,0.87248,0.6,1.07,0.9,1.8,-0.01259834,0.9556125,65
0.7050514,0.8451776,0.6,1.07,0.9,1.8,-0.011122027,0.948874,65
0.7059663,0.0429417,0.6,1.07,0.9,1.8,-0.0032121998,0.036648095,65
0.7061247,0.86118096,0.6,1.07,0.9,1.8,-0.012233276,0.9531802,65
0.70616204,0.97230494,0.6,1.07,0.9,1.8,-0.0031601728,0.98923576,65
0.70674837,0.35865602,0.6,1.07,0.9,1.8,-0.029659094,0.3330696,65
0.706943,0.8975908,0.6,1.07,0.9,1.8,-0.011282788,0.9638669,65
0.7088698,0.3519884,0.6,1.07,0.9,1.8,-0.031477418,0.32626247,65
0.7088766,0.40162075,0.6,1.07,0.9,1.8,-0.01692979,0.3568681,65
0.70926803,0.012065993,0.6,1.07,0.9,1.8,-0.00076084776,0.010129712,65
0.7093142,0.88462377,0.6,1.07,0.9,1.8,-0.012232688,0.96073204,65
0.7096344,0.19594477,0.6,1.07,0.9,1.8,-0.027506089,0.1801539,65
0.71,0.0,0.6,1.07,0.9,1.8,1.60885e-38,3.0049954e-38,65
0.71,1.0,0.6,1.07,0.9,1.8,3.430744e-39,1.0,65
0.7104796,0.3836183,0.6,1.07,0.9,1.8,-0.022887869,0.3449665,65
0.7108345,0.99134994,0.6,1.07,0.9,1.8,-0.0009611026,0.99658936,65
0.71257615,0.37089837,0.6,1.07,0.9,1.8,-0.027094984,0.33542073,65
0.7128661,0.8513735,0.6,1.07,0.9,1.8,-0.011014223,0.95487344,65
0.71343297,0.09001102,0.6,1.07,0.9,1.8,-0.01000787,0.07889155,65
0.7138656,0.8754186,0.6,1.07,0.9,1.8,-0.012487922,0.9597748,65
0.7139213,0.03694971,0.6,1.07,0.9,1.8,-0.0030867585,0.031598743,65
0.71395946,0.3608446,0.6,1.07,0.9,1.8,-0.030142836,0.327772,65
0.7145034,0.27982804,0.6,1.07,0.9,1.8,-0.035914943,0.2620418,65
0.7151696,0.3507754,0.6,1.07,0.9,1.8,-0.032503698,0.31990466,65
0.71544534,0.23645438,0.6,1.07,0.9,1.8,-0.033065673,0.2196849,65
0.71702164,0.3958676,0.6,1.07,0.9,1.8,-0.019214394,0.34206468,65
0.7171365,0.86559707,0.6,1.07,0.9,1.8,-0.012219277,0.9589253,65
0.71730435,0.9217734,0.6,1.07,0.9,1.8,-0.008242624,0.97257596,65
0.7179898,0.8913483,0.6,1.07,0.9,1.8,-0.011442548,0.9645921,65
0.71905017,0.9030463,0.6,1.07,0.9,1.8,-0.010176006,0.967609,65
0.72,0.0,0.6,1.07,0.9,1.8,1.5004284e-38,2.9066869999999996e-38,65
0.72,1.0,0.6,1.07,0.9,1.8,-6.196863000000001e-39,1.0,65
0.7208816,0.053558122,0.6,1.07,0.9,1.8,-0.0054826126,0.046343874,65
0.72090024,0.98340374,0.6,1.07,0.9,1.8,-0.0016139069,0.9936111,65
0.72109437,0.35448012,0.6,1.07,0.9,1.8,-0.032483783,0.31712037,65
0.72134197,0.85662526,0.6,1.07,0.9,1.8,-0.0109996125,0.9597806,65
0.72141,0.36171865,0.6,1.07,0.9,1.8,-0.030883564,0.32110834,65
0.7214122,0.9758222,0.6,1.07,0.9,1.8,-0.0023547078,0.9908043,65
0.7214941,0.34454417,0.6,1.07,0.9,1.8,-0.03411122,0.31052426,65
0.721855,0.3710367,0.6,1.07,0.9,1.8,-0.028256515,0.32556975,65
0.7223617,0.33200312,0.6,1.07,0.9,1.8,-0.035381865,0.30138394,65
0.7224878,0.95872045,0.6,1.07,0.9,1.8,-0.004040007,0.984719,65
0.7227393,0.38119632,0.6,1.07,0.9,1.8,-0.02499462,0.32928282,65
0.7231496,0.033398435,0.6,1.07,0.9,1.8,-0.003240444,0.028626839,65
0.7231982,0.87928045,0.6,1.07,0.9,1.8,-0.0121017685,0.9632326,65
0.72363687,0.30686066,0.6,1.07,0.9,1.8,-0.036488947,0.28145242,65
0.7242115,0.9694745,0.6,1.07,0.9,1.8,-0.002898363,0.98852956,65
0.72582155,0.39118135,0.6,1.07,0.9,1.8,-0.021578865,0.32841268,65
0.72640926,0.35149914,0.6,1.07,0.9,1.8,-0.03357109,0.31084567,65
0.7270287,0.869276,0.6,1.07,0.9,1.8,-0.012147776,0.9627831,65
0.72812986,0.97500163,0.6,1.07,0.9,1.8,-0.002235901,0.99052256,65
0.72817004,0.9536514,0.6,1.07,0.9,1.8,-0.0043054125,0.9830692,65
0.7289723,0.90300846,0.6,1.07,0.9,1.8,-0.009580888,0.9686969,65
0.72931176,0.097417146,0.6,1.07,0.9,1.8,-0.01264475,0.08592678,65
0.7294318,0.35982415,0.6,1.07,0.9,1.8,-0.032439664,0.31286564,65
0.72961706,0.98267734,0.6,1.07,0.9,1.8,-0.001488088,0.9933511,65
0.7299921,0.010438647,0.6,1.07,0.9,1.8,-0.0010765211,0.008843634,65
0.73,0.0,0.6,1.07,0.9,1.8,-1.6731485e-38,2.9210882e-38,65
0.73,1.0,0.6,1.07,0.9,1.8,3.870623e-39,1.0,65
0.7301503,0.99117213,0.6,1.07,0.9,1.8,-0.00073232816,0.99656534,65
0.7303601,0.12492402,0.6,1.07,0.9,1.8,-0.017402476,0.11122945,65
0.73038137,0.89246327,0.6,1.07,0.9,1.8,-0.010624239,0.9667295,65
0.7304496,0.86067796,0.6,1.07,0.9,1.8,-0.011165023,0.96331954,65
0.73094755,0.020795783,0.6,1.07,0.9,1.8,-0.0022109044,0.01773456,65
0.73151654,0.15994361,0.6,1.07,0.9,1.8,-0.023518518,0.14387713,65
0.7315361,0.3691268,0.6,1.07,0.9,1.8,-0.030350946,0.31525224,65
0.73285925,0.22335486,0.6,1.07,0.9,1.8,-0.03271818,0.20357834,65
0.73288655,0.031141775,0.6,1.07,0.9,1.8,-0.003485218,0.02673685,65
0.7332243,0.34717983,0.6,1.07,0.9,1.8,-0.034762427,0.3032296,65
0.7333525,0.37859562,0.6,1.07,0.9,1.8,-0.027306905,0.3167854,65
0.7335444,0.88165617,0.6,1.07,0.9,1.8,-0.011409654,0.9654468,65
0.73376846,0.06426525,0.6,1.07,0.9,1.8,-0.007900226,0.056037776,65
0.73495793,0.049046084,0.6,1.07,0.9,1.8,-0.005878064,0.04251153,65
0.735209,0.38783112,0.6,1.07,0.9,1.8,-0.023552382,0.3158317,65
0.73578507,0.97139466,0.6,1.07,0.9,1.8,-0.0023285437,0.98919207,65
0.7360306,0.9492902,0.6,1.07,0.9,1.8,-0.0043876898,0.98158747,65
0.7368329,0.26746693,0.6,1.07,0.9,1.8,-0.036564622,0.24266438,65
0.73709404,0.8718375,0.6,1.07,0.9,1.8,-0.011833696,0.96501446,65
0.7374447,0.35626927,0.6,1.07,0.9,1.8,-0.033968236,0.3047656,65
0.73871785,0.90397865,0.6,1.07,0.9,1.8,-0.008830823,0.96912235,65
0.7398399,0.00952256,0.6,1.07,0.9,1.8,-0.0011571941,0.008081819,65
0.7399129,0.99018484,0.6,1.07,0.9,1.8,-0.00067676377,0.9961627,65
