x,y,ux,uy,load_step 
0.20113206,0.9904711,0.00086262764,0.49694455,3
0.989659,0.3801769,-0.0435008,0.17168307,3
0.99077994,0.4099644,-0.046153903,0.18653157,3
0.99093217,0.4295049,-0.047964,0.19638722,3
0.98828375,0.48916015,-0.052608605,0.22720124,3
0.9901843,0.50964254,-0.05394489,0.2382963,3
0.9504884,0.9904733,-0.0014582456,0.49579364,3
0.93027705,0.98894644,-0.0012497059,0.4953951,3
0.9896096,0.46877483,-0.05125043,0.21651283,3
0.99056524,0.44905907,-0.049692135,0.20634753,3
0.22053383,0.99132484,0.0007236467,0.4972426,3
0.2400873,0.9903938,0.00073901936,0.49696916,3
0.39013004,0.9890104,0.0003558584,0.49668473,3
0.3697224,0.9897377,0.00039889797,0.4968866,3
0.41022256,0.9894272,0.00026904026,0.49682993,3
0.43098035,0.9885796,0.00020306247,0.49660188,3
0.66036844,0.989359,-0.0007756031,0.4980023,3
0.64020675,0.9889649,-0.0008115608,0.49774584,3
0.6812027,0.98851657,-0.0007673818,0.49803016,3
0.70117754,0.99063766,-0.00052524015,0.49850094,3
0.011596398,0.14102332,0.035618857,0.09331975,3
0.010277658,0.16151953,0.041225296,0.106510624,3
0.010142617,0.18147205,0.046344765,0.11910315,3
0.009663281,0.20110235,0.05093209,0.13146587,3
0.009411355,0.22086406,0.054815218,0.14380552,3
0.009641191,0.24046591,0.057752375,0.15594968,3
0.010152941,0.26011586,0.059697352,0.16804303,3
0.011173075,0.2803186,0.060588565,0.18036845,3
0.030367512,0.009737092,0.0027198861,0.00615609,3
0.05024911,0.009344389,0.0020357287,0.005557123,3
0.06999574,0.009153476,0.0015280211,0.0051396852,3
0.09005476,0.009964402,0.0012013023,0.005255714,3
0.10963945,0.009692671,0.0007567232,0.0047314432,3
0.12929012,0.010384799,0.0003869395,0.0046206936,3
0.1591661,0.009500263,-0.00015784045,0.0034837925,3
0.27838114,0.010830427,-0.00057529245,0.00086193153,3
0.29881734,0.010865349,-0.00041690256,0.000559934,3
0.318964,0.009883267,-0.00023248368,0.00031222144,3
0.33892697,0.0099205645,-8.471718e-05,0.00018284426,3
0.4688797,0.010405166,0.0008155534,0.00060114654,3
0.48853654,0.011038839,0.0009970763,0.0009070947,3
0.50874096,0.009640726,0.0009660285,0.0010825656,3
0.52878755,0.010762227,0.0011345426,0.0015726519,3
0.54892766,0.010518892,0.0011119565,0.0019325973,3
0.56888753,0.010026823,0.001007025,0.0022316913,3
0.9899441,0.010109017,-0.003556523,0.0053459303,3
0.990121,0.030040657,-0.009305232,0.015540837,3
0.9095473,0.010213594,-0.0020829656,0.004273765,3
0.92954063,0.010109968,-0.002254148,0.0043059825,3
0.8791752,0.011095945,-0.0020030783,0.0045762486,3
0.7983115,0.009874602,-0.0012636908,0.00403803,3
0.8181351,0.009437607,-0.0013322452,0.0038578806,3
0.77810764,0.010322472,-0.0011729224,0.0042205406,3
0.69903696,0.011192039,-0.00042949803,0.004408809,3
0.7197354,0.011420472,-0.00069563155,0.0045946515,3
0.7398399,0.00952256,-0.0007700606,0.0038662744,3
0.7590411,0.008698568,-0.00085412466,0.0035471893,3
0.8379935,0.010142946,-0.0015600554,0.004149848,3
0.858121,0.0120579675,-0.0020088144,0.00494661,3
0.94956714,0.010196377,-0.0025228998,0.0044721807,3
0.96972513,0.0102835335,-0.0029144282,0.004768252,3
0.99045295,0.049503617,-0.013848049,0.02495928,3
0.9889145,0.06971481,-0.017680243,0.034151796,3
0.9907063,0.15999822,-0.030431837,0.0736068,3
0.9889991,0.35981885,-0.04197964,0.16172315,3
0.9910892,0.5292937,-0.054869715,0.24905634,3
0.9904357,0.54880536,-0.055367913,0.25986508,3
0.98854697,0.5690337,-0.05546099,0.2712339,3
0.9894242,0.58982223,-0.05542741,0.28309372,3
0.9890046,0.6099482,-0.05495273,0.29464585,3
0.98969156,0.630309,-0.054218624,0.3063544,3
0.9908385,0.6599895,-0.052547976,0.32331657,3
0.9909853,0.679477,-0.051011913,0.33436477,3
0.9898962,0.9899537,-0.0028330926,0.4947247,3
0.9897229,0.96974546,-0.006979717,0.48422477,3
0.9898082,0.9495941,-0.010247474,0.4740296,3
0.9898833,0.92955023,-0.013262603,0.46403497,3
0.9897752,0.9095325,-0.01630046,0.45412484,3
0.98946255,0.87939465,-0.021162258,0.43923765,3
0.9894993,0.8593906,-0.024610007,0.42930984,3
0.9896154,0.83946705,-0.02814035,0.4193622,3
0.98885,0.81899744,-0.03169205,0.40915912,3
0.9903678,0.79879576,-0.03528852,0.3987171,3
0.99053687,0.7790629,-0.03853236,0.38852108,3
0.98995316,0.7595323,-0.041471545,0.37833056,3
0.9881526,0.73888874,-0.044213828,0.36746013,3
0.9895019,0.7186209,-0.046868812,0.3562913,3
0.990562,0.69901156,-0.049121317,0.34535304,3
0.96996385,0.9901405,-0.0019984173,0.4953571,3
0.9099927,0.98957515,-0.00082445255,0.49593917,3
0.8900293,0.9889508,-0.0005512954,0.49599814,3
0.8696384,0.989546,-0.0002558528,0.49655098,3
0.8398394,0.99057364,3.2690255e-05,0.49736252,3
0.8202838,0.9906842,0.00012034029,0.4977033,3
0.8006725,0.99035573,0.00013544162,0.49792787,3
0.7808982,0.9894404,7.2350966e-05,0.49801958,3
0.76027834,0.9880139,-8.20158e-05,0.49800473,3
0.7399129,0.99018484,-0.00023161953,0.4984689,3
0.72049123,0.99158174,-0.00034480044,0.49869746,3
0.61976045,0.9896928,-0.0007238717,0.49772048,3
0.59000665,0.9907979,-0.0005516341,0.49776614,3
0.57050234,0.9909089,-0.0004607882,0.4976837,3
0.55093765,0.99049294,-0.00038325135,0.4974786,3
0.5311461,0.9894759,-0.00030923323,0.4971165,3
0.51049465,0.9881101,-0.0002202962,0.49665377,3
0.49007332,0.9903504,-8.236147e-05,0.4972327,3
0.47050458,0.99126977,5.7858942e-06,0.49745974,3
0.4511315,0.99045074,9.009586e-05,0.4971873,3
0.3399702,0.99082804,0.00043767234,0.49719644,3
0.32046035,0.9909132,0.00048430296,0.49720785,3
0.30090243,0.99049836,0.0005592445,0.49706337,3
0.28112695,0.9894884,0.00067875866,0.49673045,3
0.26048157,0.9881295,0.00083863444,0.49628085,3
0.00975545,0.411024,0.048453897,0.25531548,3
0.9881707,0.23960707,-0.03662037,0.10714276,3
0.9903939,0.2599456,-0.037753846,0.1159892,3
0.9895787,0.21900386,-0.035475835,0.09843938,3
0.990558,0.19918992,-0.034084607,0.09012435,3
0.99084026,0.17955773,-0.03239801,0.08187304,3
0.98944,0.339734,-0.040844746,0.1521202,3
0.9885934,0.3189934,-0.03984693,0.14236142,3
0.9904765,0.2988765,-0.03922838,0.13322249,3
0.99131656,0.27948752,-0.038592283,0.1245776,3
0.16019137,0.9893849,0.0011418673,0.49652556,3
0.009926212,0.87048054,0.020520918,0.44952416,3
0.009258038,0.8408671,0.023079235,0.438801,3
0.009864059,0.43094912,0.0456961,0.2660247,3
0.010954991,0.45107442,0.04307628,0.2767269,3
0.010897491,0.47152933,0.04082551,0.28726423,3
0.008696357,0.49091348,0.03918207,0.29688588,3
0.009447667,0.51012844,0.037642814,0.306404,3
0.011394759,0.53019035,0.036254343,0.31611118,3
0.011189264,0.5509212,0.03525202,0.32571208,3
0.009571214,0.57111317,0.03456742,0.33473814,3
0.009389014,0.5908783,0.033932984,0.34337452,3
0.010352797,0.6205005,0.03303831,0.35589877,3
0.011004882,0.6407759,0.032456353,0.36418736,3
0.009509709,0.6608964,0.031995688,0.37215552,3
0.009850219,0.6806398,0.031380244,0.37985927,3
0.011120211,0.7007174,0.030630589,0.3875784,3
0.011336251,0.7213761,0.029838217,0.39536184,3
0.009273543,0.74110425,0.029122844,0.40261585,3
0.009447097,0.7606041,0.028176542,0.4097822,3
0.010970334,0.7806453,0.027008496,0.41714317,3
0.01089892,0.80115545,0.025782427,0.42457023,3
0.0094431,0.8211642,0.024532666,0.43171808,3
0.67887014,0.009587844,-0.00012887029,0.0036546085,3
0.65911895,0.009416505,0.000110891786,0.0034273195,3
0.6090363,0.011566295,0.0008002042,0.003428831,3
0.62947196,0.0105568115,0.00050238456,0.0034656788,3
0.0092276,0.8899688,0.018662428,0.45655912,3
0.009827035,0.90951514,0.016474677,0.4637705,3
0.009046475,0.92938733,0.014029508,0.4711205,3
0.009180539,0.94895256,0.011161176,0.47862008,3
0.009988262,0.9693634,0.0074960054,0.48683825,3
0.9798337,0.010221451,-0.0031767685,0.004983029,3
0.95964164,0.010269613,-0.0027040376,0.0046083443,3
0.9395454,0.010140282,-0.0023756577,0.0043739313,3
0.89951813,0.010371331,-0.002029169,0.0043132245,3
0.8894241,0.010651751,-0.0020014914,0.004408844,3
0.8686806,0.011721912,-0.002032498,0.004821779,3
0.8480594,0.01114412,-0.0017850151,0.004564958,3
0.8280091,0.009592799,-0.0014148388,0.003922189,3
0.80825573,0.009590727,-0.0012917534,0.0039209123,3
0.7881855,0.010252239,-0.00123963,0.004194038,3
0.76866686,0.009376493,-0.0009957764,0.0038302147,3
0.749432,0.008858915,-0.00079525315,0.0036058421,3
0.7299921,0.010438647,-0.0007441646,0.0042224764,3
0.70926803,0.012065993,-0.00060102815,0.0048111374,3
0.68886834,0.010225136,-0.00026628407,0.0039677876,3
0.66895825,0.009356584,-7.2917564e-06,0.003491624,3
0.6492962,0.0096480185,0.0002328134,0.0034097251,3
0.63944554,0.010020413,0.0003617744,0.0034223886,3
0.619283,0.011190642,0.0006552866,0.0035084246,3
0.59891915,0.010744214,0.0008461965,0.0029931376,3
0.5787568,0.0098901335,0.00094156765,0.0023904378,3
0.5589376,0.0102746105,0.0010677401,0.0020871756,3
0.5388987,0.010750353,0.0011403037,0.0017733035,3
0.51891303,0.009974482,0.0010312308,0.0012846661,3
0.49857846,0.0102180345,0.0009753347,0.0009878384,3
0.47880244,0.010860785,0.0009163687,0.00075271,3
0.45898426,0.010029962,0.00072331866,0.00047696673,3
0.43916765,0.009680063,0.0005705403,0.00029839823,3
0.4193398,0.009795738,0.00044647287,0.00018526558,3
0.39950508,0.01017385,0.0003301039,0.00011808032,3
0.3895499,0.01045619,0.0002711473,0.00010061408,3
0.36929265,0.011299253,0.00014363498,0.000102297316,3
0.3490251,0.01069627,-1.2022779e-05,0.00014793796,3
0.3289246,0.009688573,-0.00015541594,0.00023546813,3
0.3089277,0.010377368,-0.0003215708,0.00042123502,3
0.2886086,0.011109273,-0.00050641067,0.0007144019,3
0.2687467,0.009559198,-0.0005706621,0.00091645925,3
0.24942704,0.008748858,-0.0006080052,0.0011599426,3
0.23007734,0.010179382,-0.00072353403,0.0017949571,3
0.20956716,0.011664789,-0.00075869286,0.0026684715,3
0.18898097,0.009911731,-0.00052143465,0.002820995,3
0.169042,0.009333767,-0.00028991315,0.0031684455,3
0.14926118,0.009771169,-2.6309415e-06,0.0038447452,3
0.13931973,0.010074801,0.00017882865,0.004227399,3
0.119310446,0.01039508,0.00058723835,0.004876797,3
0.09995726,0.010315607,0.0010119327,0.005231389,3
0.079955645,0.009400879,0.0013480518,0.005122744,3
0.06012335,0.0091723325,0.0017570532,0.0053012376,3
0.040346477,0.009534151,0.0023513837,0.005839126,3
0.020326411,0.009940021,0.0031656388,0.006531805,3
0.98978317,0.9798487,-0.005092257,0.48943147,3
0.9897395,0.95966953,-0.008669204,0.47910255,3
0.9898622,0.93957293,-0.011762949,0.46902028,3
0.989676,0.8995143,-0.017872207,0.4491762,3
0.9895607,0.8894636,-0.019492595,0.44421336,3
0.98942035,0.8693531,-0.022871966,0.4342648,3
0.9896116,0.8494735,-0.026365763,0.42436057,3
0.98923105,0.82928747,-0.0299135,0.41430074,3
0.9896321,0.8089309,-0.03350266,0.4039674,3
0.9906034,0.7888602,-0.036958497,0.3935877,3
0.99032676,0.7693631,-0.04002723,0.38347542,3
0.98899716,0.74928224,-0.042863723,0.37296999,3
0.9886978,0.7286914,-0.045575425,0.36187017,3
0.99012154,0.7087816,-0.048044227,0.35081434,3
0.99085444,0.68923044,-0.05011214,0.339862,3
0.99101007,0.66973436,-0.05182628,0.32884973,3
0.99057573,0.6501661,-0.053190216,0.3177186,3
0.99019194,0.6402839,-0.053746875,0.31207007,3
0.9892021,0.62016153,-0.05461474,0.30052614,3
0.9895283,0.59996283,-0.055254184,0.28890345,3
0.98889667,0.57951325,-0.05547997,0.2772035,3
0.98948354,0.55884784,-0.05545392,0.2654846,3
0.99095446,0.53901374,-0.05517053,0.25442374,3
0.9908473,0.51955074,-0.054464217,0.24370773,3
0.98917204,0.49950105,-0.05331334,0.232783,3
0.98882717,0.47891,-0.05194766,0.22179374,3
0.9901761,0.45887646,-0.05049711,0.21139272,3
0.9908055,0.4392644,-0.04884279,0.2013442,3
0.9909327,0.41974044,-0.047063854,0.19145207,3
0.9905048,0.40008792,-0.045243334,0.18158257,3
0.99012667,0.39017025,-0.044354647,0.17663753,3
0.9891781,0.3700197,-0.042695127,0.16668461,3
0.9895226,0.3498597,-0.04140417,0.15695362,3
0.9889337,0.3294468,-0.0403146,0.14724651,3
0.9895176,0.3088468,-0.039522454,0.13772672,3
0.99106395,0.2891608,-0.038924176,0.1288716,3
0.9911533,0.2697566,-0.038210593,0.12029055,3
0.98916173,0.24992143,-0.037212726,0.11161115,3
0.9887348,0.22923633,-0.03606819,0.102742545,3
0.9901793,0.20906205,-0.034817986,0.09426663,3
0.9907722,0.18936048,-0.03327773,0.08599721,3
0.99083066,0.16977307,-0.031450212,0.07774648,3
0.99050516,0.15018602,-0.029340276,0.069431856,3
0.9901478,0.14031895,-0.028166555,0.06520395,3
0.9890885,0.12019536,-0.025540804,0.056479536,3
0.9894903,0.10005542,-0.022715773,0.04774044,3
0.98913765,0.07991349,-0.01948503,0.038777,3
0.989788,0.059621926,-0.015849125,0.029610323,3
0.99037325,0.039765954,-0.011685557,0.020312613,3
0.98997074,0.020133503,-0.006625815,0.010547256,3
0.12987089,0.9892283,0.0013250061,0.49641126,3
0.15005505,0.98947406,0.0011836359,0.49653572,3
0.17049398,0.9888783,0.0011454052,0.49637827,3
0.1911455,0.9894939,0.000992393,0.4966151,3
0.21085526,0.99106693,0.0007760432,0.49714836,3
0.23026982,0.9911596,0.00070825836,0.49720117,3
0.25012773,0.9891433,0.0008011305,0.49658555,3
0.27088466,0.9886588,0.0007666369,0.4964599,3
0.29106,0.9900756,0.00061217084,0.49692315,3
0.31070095,0.9907586,0.0005181559,0.49715227,3
0.33021227,0.9909505,0.00045717444,0.4972268,3
0.3498186,0.9905874,0.0004221438,0.49713013,3
0.35972273,0.9902251,0.000409658,0.4970271,3
0.3799052,0.9892262,0.00038453937,0.49673983,3
0.40009895,0.98951966,0.00030411052,0.49684742,3
0.42051223,0.9889191,0.00024076717,0.49668875,3
0.4411571,0.9895007,0.00014401,0.49689084,3
0.46083835,0.99102396,4.5760746e-05,0.49737135,3
0.48024225,0.9911019,-3.4524746e-05,0.4974291,3
0.5001313,0.98910826,-0.0001456316,0.49690178,3
0.5209034,0.988641,-0.00027019338,0.49684343,3
0.54108876,0.99006635,-0.00034652164,0.49731982,3
0.56074756,0.9907585,-0.00042142946,0.4975953,3
0.5802555,0.99093527,-0.0005031213,0.4977432,3
0.59985566,0.99054796,-0.00060477474,0.4977692,3
0.60975903,0.9901817,-0.00066218735,0.4977536,3
0.62995344,0.9891847,-0.00078142394,0.49769604,3
0.6502037,0.989465,-0.0007774502,0.49793422,3
0.6707156,0.98883265,-0.000786499,0.49799597,3
0.6912734,0.98952615,-0.00064966443,0.49827227,3
0.7108345,0.99134994,-0.00042405914,0.49864483,3
0.7301503,0.99117213,-0.00028559373,0.49863613,3
0.74996114,0.9889341,-0.0001660906,0.49823317,3
0.77067363,0.98860884,5.158943e-06,0.49799427,3
0.79081833,0.989985,0.00011437773,0.4979922,3
0.8104892,0.99056214,0.00013713313,0.49782616,3
0.8300411,0.9906919,8.5616295e-05,0.49755144,3
0.8497009,0.99034417,-3.9873237e-05,0.49713564,3
0.859619,0.989997,-0.0001348862,0.49686503,3
0.8798161,0.98908585,-0.00040246925,0.49622267,3
0.899972,0.9895552,-0.0006683324,0.49607325,3
0.92009467,0.98918575,-0.0010348242,0.49564093,3
0.9403721,0.9898131,-0.0013472128,0.4956251,3
0.9602317,0.9903936,-0.0016896519,0.49563384,3
0.97987366,0.9899872,-0.0023652369,0.49507102,3
0.011202725,0.1307108,0.032892264,0.08678824,3
0.010862013,0.15125927,0.03843785,0.09993282,3
0.010168123,0.17157313,0.043853927,0.11286863,3
0.009947072,0.19123092,0.04869618,0.12525558,3
0.009467783,0.21099462,0.052984197,0.13765793,3
0.009473767,0.23067456,0.0564062,0.14989386,3
0.009843497,0.25027052,0.05885351,0.16199638,3
0.010569456,0.27008018,0.060281925,0.17413707,3
0.011593244,0.29070383,0.060642704,0.18667243,3
0.009770793,0.3110697,0.06020508,0.1987884,3
0.009273079,0.33078927,0.058839675,0.21030849,3
0.009720022,0.35044935,0.05675663,0.2216515,3
0.010045602,0.36036712,0.05551297,0.22731093,3
0.010942106,0.3805839,0.05270877,0.23872653,3
0.010429754,0.4009212,0.049843866,0.24988484,3
0.009597915,0.42102054,0.047064237,0.26069197,3
0.010427397,0.440968,0.044353973,0.27138236,3
0.0112030925,0.46127594,0.04188961,0.28203478,3
0.009593309,0.48120618,0.039981667,0.29207096,3
0.008785335,0.5005297,0.038395192,0.30166543,3
0.010382348,0.51995885,0.036926817,0.31119812,3
0.012060309,0.5406559,0.03566318,0.32103494,3
0.010214721,0.56110793,0.03489766,0.33029026,3
0.00934306,0.58103704,0.03424492,0.33910146,3
0.0095994575,0.600712,0.033630516,0.34758773,3
0.009916368,0.61055917,0.03333506,0.35175034,3
0.010798399,0.6306074,0.032740906,0.36006045,3
0.01012527,0.65084374,0.03223972,0.36819273,3
0.009469543,0.6707863,0.03170744,0.37602776,3
0.010504053,0.69061124,0.031016033,0.38370958,3
0.011498548,0.71100646,0.030231502,0.39147806,3
0.010167872,0.73124015,0.029501902,0.39899606,3
0.00911936,0.75086343,0.028676989,0.40620202,3
0.010121352,0.7704597,0.027621843,0.41340446,3
0.011646114,0.79105246,0.026360465,0.42094725,3
0.010021341,0.81122184,0.025180487,0.42816338,3
0.009220825,0.83105135,0.023830391,0.43526608,3
0.00940812,0.8506796,0.022280859,0.4423434,3
0.009645038,0.8605274,0.021430867,0.4459091,3
0.009937258,0.8803516,0.019584073,0.45310584,3
0.00991962,0.89958113,0.017594978,0.46011916,3
0.009392304,0.9195359,0.015288513,0.46745586,3
0.0089376215,0.9391014,0.012675691,0.4747985,3
0.009899262,0.95905703,0.009420255,0.48266256,3
0.010059781,0.97957546,0.005345673,0.49110678,3
0.8751832,0.6123056,-0.04597743,0.29669285,3
0.36194018,0.12578681,0.0026675768,-0.00012812203,3
0.34222683,0.1263636,0.0035930458,0.00024001957,3
0.87395793,0.59218746,-0.04645398,0.28172365,3
0.87380433,0.57148373,-0.046673886,0.26655212,3
0.32157832,0.12596953,0.004601008,0.0011522303,3
0.84156823,0.4532991,-0.03935671,0.18156768,3
0.6599256,0.4527622,0.0071891975,0.23711263,3
0.20228562,0.15773267,0.020581104,0.03602625,3
0.2019086,0.34014544,0.046834998,0.29104778,3
0.62260354,0.5479941,0.018264439,0.3183144,3
0.2979755,0.37741837,0.030093487,0.34447348,3
0.29910323,0.11581348,0.0044585504,0.003146008,3
0.88309735,0.5493629,-0.04724923,0.2523393,3
0.55935585,0.34835032,-0.010882714,0.2561796,3
0.565478,0.15780336,-0.007489058,0.035537295,3
0.8430634,0.8152266,-0.020531535,0.43901208,3
0.6498694,0.80886805,-0.00011375716,0.4566152,3
0.34661558,0.38732132,0.022906238,0.35428506,3
0.34213242,0.116772994,0.0031152936,0.00024541264,3
0.61267287,0.59663284,0.016671773,0.3500473,3
0.88345164,0.59184533,-0.047224242,0.28205124,3
0.6146212,0.61554104,0.015205331,0.36104804,3
0.36549082,0.38534483,0.020798247,0.35489726,3
0.88537806,0.6116879,-0.04683616,0.29631612,3
0.36124715,0.11622768,0.00247211,-0.00013353862,3
0.6191709,0.57685983,0.017403256,0.33732048,3
0.88387746,0.5723468,-0.04746544,0.268269,3
0.32684994,0.38083273,0.025894469,0.3517047,3
0.32271186,0.11548344,0.003670001,0.0011212073,3
0.24036597,0.13315025,0.010298841,0.01640052,3
0.24069148,0.3669946,0.038074743,0.319283,3
0.86293316,0.48848104,-0.043326203,0.20854107,3
0.633368,0.49139684,0.015357586,0.2772025,3
0.8860285,0.6333502,-0.045920238,0.31183663,3
0.61629105,0.6449326,0.012825196,0.37769237,3
0.39049548,0.11474278,0.0016399246,-7.3897885e-05,3
0.39476845,0.3835785,0.017008461,0.3519538,3
0.5307313,0.3592112,-0.0055554956,0.28318888,3
0.640903,0.7803869,0.0019093754,0.4450794,3
0.66221106,0.43057996,0.0019659349,0.22216792,3
0.84058267,0.42836267,-0.03677324,0.17010121,3
0.17587455,0.15992793,0.023488682,0.05419004,3
0.17883076,0.33733344,0.047225498,0.27148435,3
0.40979606,0.10972652,0.0013338976,0.00034589242,3
0.88503814,0.655041,-0.044481907,0.32741186,3
0.53684705,0.14440821,-0.004296222,0.021242395,3
0.8557999,0.7860834,-0.0263464,0.41996777,3
0.7650471,0.87564826,-0.005523728,0.4845763,3
0.6255155,0.234686,-0.023085734,0.11166954,3
0.13232684,0.27844965,0.052987967,0.19456612,3
0.778808,0.3820353,-0.025560267,0.13730793,3
0.13184993,0.22155435,0.0449698,0.12469904,3
0.85401595,0.7635357,-0.02963751,0.4082496,3
0.5138081,0.14592892,-0.004393611,0.013465312,3
0.43504265,0.13008383,-0.0001473451,0.0014453208,3
0.87017816,0.6841315,-0.040792923,0.35036695,3
0.62918943,0.6836004,0.008877744,0.3996687,3
0.43341917,0.37075663,0.008132671,0.34165505,3
0.9092069,0.020358466,-0.004109343,0.008573899,3
0.9795993,0.90919834,-0.015552785,0.45494312,3
0.7410694,0.36600477,-0.024005057,0.14354058,3
0.11692948,0.26104176,0.052570645,0.17113887,3
0.8086869,0.86010796,-0.010197913,0.46812704,3
0.6098883,0.19252722,-0.01576834,0.072643094,3
0.88147193,0.6763004,-0.042486798,0.34288737,3
0.43025568,0.1192483,0.000618204,0.0011778752,3
0.42461222,0.38087666,0.012483066,0.34438,3
0.61900616,0.67495465,0.010287055,0.39396948,3
0.28527272,0.12562042,0.0063517303,0.004988089,3
0.87316865,0.53813624,-0.046265032,0.2429547,3
0.62913924,0.7344352,0.0053555095,0.4241165,3
0.48428836,0.37057665,0.002031231,0.3168981,3
0.87062854,0.5069068,-0.04489672,0.22193144,3
0.26022217,0.13088177,0.008620243,0.010209556,3
0.2599963,0.37035856,0.03579001,0.32938483,3
0.6297822,0.51019114,0.017136209,0.29114947,3
0.8713286,0.7481267,-0.033327334,0.39296713,3
0.49829963,0.12871495,-0.0012156814,0.009396118,3
0.49390072,0.36782578,0.00015193458,0.31086847,3
0.6314967,0.7439952,0.0045971293,0.42870677,3
0.86654204,0.4976036,-0.044115193,0.21508415,3
0.25058073,0.13194771,0.009401648,0.012973828,3
0.2502131,0.36849132,0.037052047,0.3244688,3
0.63176304,0.50061774,0.016344555,0.28399107,3
0.8262772,0.41216776,-0.034002185,0.15865113,3
0.15963724,0.17442666,0.029595487,0.070897356,3
0.6728774,0.41357714,-0.0034623428,0.20548432,3
0.16220652,0.32593974,0.04944128,0.25358808,3
0.27943742,0.37475312,0.032758955,0.33788374,3
0.625311,0.52948785,0.01812779,0.3054262,3
0.5895995,0.17623056,-0.011861003,0.053593572,3
0.5903497,0.3310242,-0.017757487,0.22119837,3
0.82431674,0.83910424,-0.015065843,0.45606628,3
0.66941285,0.84128153,-0.0025105907,0.4698378,3
0.81947,0.40432325,-0.03250953,0.15367256,3
0.15260407,0.18206885,0.0326112,0.07976065,3
0.606489,0.30605748,-0.023845747,0.19229159,3
0.694082,0.85657775,-0.0037641285,0.4786109,3
0.62551135,0.28611997,-0.026193092,0.16252339,3
0.62786776,0.2130339,-0.0202763,0.094318666,3
0.78723794,0.8797006,-0.005761272,0.4789968,3
0.7138656,0.8754186,-0.0049911076,0.48457643,3
0.13982922,0.19662037,0.03805829,0.09801287,3
0.80587184,0.3898126,-0.029328011,0.14533004,3
0.67808187,0.40440056,-0.006492764,0.19729641,3
0.15450379,0.31946832,0.050471805,0.24414301,3
0.6156998,0.20000018,-0.017374488,0.080039516,3
0.80151856,0.8669544,-0.00853494,0.47221974,3
0.6341082,0.75343275,0.0038572566,0.43317994,3
0.5033461,0.36512095,-0.0016092064,0.30445027,3
0.19584928,0.34791988,0.04469102,0.2874751,3
0.65202534,0.44770736,0.0068575446,0.23901507,3
0.18737483,0.34263682,0.04602086,0.2797764,3
0.18545644,0.15093735,0.019789504,0.045677297,3
0.84930384,0.43781233,-0.038301576,0.17736658,3
0.65706116,0.43913656,0.0044919793,0.23060983,3
0.6156841,0.63500506,0.013647755,0.3721499,3
0.38489515,0.38422203,0.018354349,0.35346955,3
0.38083836,0.11560607,0.001888543,-0.00016901836,3
0.5125441,0.3626207,-0.0031916662,0.2977242,3
0.6368462,0.7625268,0.003156904,0.43742374,3
0.8831297,0.70031387,-0.04029293,0.35911784,3
0.6213657,0.69493896,0.008616206,0.40436926,3
0.4511916,0.11772237,0.0003928518,0.0026135477,3
0.44455355,0.37865052,0.009258695,0.33699703,3
0.19812484,0.14759809,0.01760086,0.03741663,3
0.8513486,0.45024872,-0.039643448,0.1839305,3
0.69276243,0.38493758,-0.013563344,0.17866364,3
0.14006184,0.30655244,0.05209298,0.2249691,3
0.33983108,0.981634,0.00088584324,0.49436888,3
0.9815287,0.41005328,-0.045464262,0.18598683,3
0.9797682,0.3493588,-0.040657476,0.15621106,3
0.40054107,0.979763,0.0006001267,0.49388945,3
0.090332985,0.9815422,0.0027387873,0.493627,3
0.97961795,0.099682584,-0.021965439,0.046764985,3
0.98135674,0.16010183,-0.029809924,0.073044516,3
0.15045968,0.9796554,0.002284006,0.49327216,3
0.9817243,0.6601334,-0.051827237,0.32382596,3
0.58990496,0.98158216,-0.0010176039,0.49549693,3
0.8395307,0.98109955,-0.00012236649,0.49468172,3
0.9003632,0.97977245,-0.0014467101,0.49230587,3
0.6507075,0.9797081,-0.0014041008,0.49602222,3
0.9798746,0.59961504,-0.054521985,0.2887868,3
0.97915643,0.8488775,-0.025630537,0.425244,3
0.01891145,0.34096324,0.057088427,0.2168752,3
0.40903464,0.019979334,0.0007280728,0.0002537776,3
0.34720644,0.02093138,1.0544027e-05,0.00026003443,3
0.020329185,0.40256354,0.048799798,0.25175163,3
0.019391853,0.09127715,0.022118036,0.0602968,3
0.08952244,0.019734079,0.002534552,0.010527228,3
0.15855494,0.018938273,2.6148595e-05,0.007066073,3
0.020934504,0.15317717,0.038030878,0.09977225,3
0.6584032,0.018754449,9.7244425e-05,0.0068888734,3
0.018698398,0.5916121,0.033284012,0.34403735,3
0.01848785,0.8416376,0.022463644,0.43956992,3
0.019720837,0.9095102,0.015865104,0.46445972,3
0.01954587,0.6524163,0.031599775,0.36911815,3
0.59705836,0.020850092,0.0014090274,0.0058229095,3
0.84519166,0.021746626,-0.0034081484,0.00895693,3
0.0714803,0.98081166,0.0031455962,0.49322888,3
0.9798097,0.92915875,-0.012542472,0.46474245,3
0.9819003,0.6788468,-0.05035491,0.33454072,3
0.32105762,0.98163825,0.0009836487,0.494342,3
0.9816796,0.42889225,-0.047209285,0.1954822,3
0.57115513,0.98163664,-0.0008588189,0.49529457,3
0.82062775,0.9811669,5.6212437e-05,0.49532828,3
0.981587,0.17908905,-0.0317342,0.08113095,3
0.91954875,0.97850835,-0.0021468075,0.4912335,3
0.9784061,0.080461495,-0.018819563,0.03808692,3
0.6706153,0.97796214,-0.001460531,0.49606195,3
